order_item_id,order_id,product_id,quantity,unit_price
2294,4641,3191,10,355
2295,316,1736,8,713
2296,4713,1020,3,368
2297,1186,3959,4,151
2298,158,857,3,880
2299,4653,3902,5,744
2300,3497,3599,1,692
2301,2509,2152,6,127
2302,292,2215,3,615
2303,257,4540,3,824
2304,300,2833,5,725
2305,3,4577,7,714
2306,2355,4628,4,994
2307,987,4982,1,586
2308,3157,3639,2,75
2309,3875,2417,3,242
2310,1373,4007,10,489
2311,4878,4949,9,66
2312,4629,1662,6,854
2313,4459,4711,10,46
2314,321,2728,9,483
2315,3446,2474,2,796
2316,2382,1287,8,425
2317,2366,92,1,185
2318,1224,4166,2,674
2319,2549,306,3,705
2320,3561,2014,1,35
2321,2598,3421,4,592
2322,2432,4790,3,103
2323,494,3399,9,462
2324,4217,945,6,69
2325,3081,2670,10,995
2326,1375,794,2,190
2327,4068,1161,9,552
2328,1219,1133,4,129
2329,1313,647,1,843
2330,2750,3914,7,686
2331,3556,1684,2,485
2332,2009,1953,5,391
2333,2014,3309,3,727
2334,1443,174,9,933
2335,1298,2299,1,131
2336,1816,3236,3,969
2337,2430,4988,6,827
2338,1020,984,7,939
2339,1898,3920,4,165
2340,4151,1886,5,967
2341,4847,3924,6,386
2342,4616,4056,9,192
2343,4893,3474,6,614
2344,4071,2455,2,432
2345,3176,4232,3,146
2346,3899,548,3,348
2347,4107,4228,7,132
2348,869,2132,9,206
2349,759,4578,5,585
2350,2774,3122,1,651
2351,2066,3529,9,837
2352,1959,278,7,440
2353,3012,1151,9,993
2354,1062,3856,1,691
2355,4469,3833,3,176
2356,1433,2485,10,324
2357,4297,3057,6,329
2358,3909,3192,7,337
2359,3909,2770,7,492
2360,1492,3364,9,900
2361,3284,2533,1,167
2362,3502,195,1,457
2363,581,3754,3,19
2364,205,4648,1,630
2365,2245,4560,4,683
2366,2469,4979,2,828
2367,2245,2470,4,573
2368,1045,4238,10,351
2369,1518,2688,8,913
2370,1179,2817,7,641
2371,268,509,1,234
2372,4285,152,8,427
2373,4731,2595,7,892
2374,501,3093,4,83
2375,2973,1939,3,887
2376,1751,3785,6,470
2377,790,1094,7,920
2378,871,3151,6,695
2379,1555,2287,1,441
2380,2932,1234,8,630
2381,4823,1001,2,290
2382,550,2135,2,121
2383,4983,810,5,222
2384,3371,1371,7,291
2385,2808,2475,10,474
2386,4033,2596,5,411
2387,3522,2484,1,954
2388,3358,2021,7,778
2389,4198,1911,6,131
2390,4389,4839,5,538
2391,4169,4856,10,517
2392,2474,3856,7,426
2393,4897,1652,9,595
2394,4582,3053,4,685
2395,247,1877,4,632
2396,1338,3887,5,788
2397,578,2052,8,558
2398,2894,4036,10,311
2399,837,2920,7,882
2400,2859,2651,3,356
2401,603,1404,5,727
2402,3536,4747,3,263
2403,1562,172,8,862
2404,900,1023,7,399
2405,4004,2417,4,106
2406,2059,1905,7,993
2407,4988,4482,6,615
2408,788,4084,6,123
2409,648,2834,7,476
2410,4975,4204,4,158
2411,1779,1584,1,353
2412,3489,4697,4,881
2413,4279,3051,7,532
2414,3426,1135,8,555
2415,462,1359,9,638
2416,3074,2418,2,443
2417,4144,3411,2,555
2418,2315,4259,6,882
2419,160,476,8,743
2420,1490,445,5,284
2421,1333,456,7,925
2422,3368,3124,8,743
2423,2611,2395,7,966
2424,1874,1110,5,781
2425,4210,1741,5,288
2426,3364,4581,9,994
2427,1593,764,5,968
2428,4898,2544,9,959
2429,257,4524,10,57
2430,3056,1816,9,557
2431,3715,3243,9,147
2432,41,4781,10,609
2433,4861,4352,6,755
2434,3130,2040,2,353
2435,4478,1567,9,526
2436,3273,4328,7,385
2437,4881,779,3,37
2438,3773,2545,6,322
2439,3769,1917,9,191
2440,128,3691,2,182
2441,202,994,9,88
2442,3176,257,6,169
2443,4940,4981,5,337
2444,3090,2264,5,607
2445,2765,3732,4,662
2446,1724,4471,2,817
2447,587,103,9,221
2448,2305,342,1,845
2449,3399,3895,8,61
2450,424,4375,10,909
2451,2281,955,4,369
2452,3652,2365,3,885
2453,3527,336,5,361
2454,1226,4186,10,436
2455,1700,282,8,422
2456,2769,2593,9,814
2457,3130,4329,6,438
2458,1667,434,8,699
2459,4760,2911,6,715
2460,4684,87,2,817
2461,2640,3591,9,496
2462,3098,2453,3,625
2463,233,2955,3,445
2464,2347,1567,1,220
2465,1534,3144,1,110
2466,2032,1303,9,838
2467,4996,1539,7,629
2468,1636,4114,10,338
2469,2085,4283,4,14
2470,2419,1911,2,816
2471,4712,4359,7,49
2472,4131,2501,5,623
2473,3692,1724,4,166
2474,1203,1486,1,799
2475,2054,4992,6,278
2476,376,1102,6,256
2477,3221,3608,7,101
2478,2901,1161,6,249
2479,1234,37,5,505
2480,1493,887,10,194
2481,636,4747,3,585
2482,74,4743,2,514
2483,402,4240,1,924
2484,2968,1578,9,205
2485,275,3928,4,694
2486,4426,3819,9,606
2487,1497,4036,8,129
2488,261,3715,1,203
2489,2992,525,3,271
2490,4612,3934,4,824
2491,2269,1435,9,926
2492,4330,4597,9,256
2493,3873,1551,2,432
2494,3407,2650,1,918
2495,3709,1761,5,849
2496,4750,2589,1,303
2497,3682,4054,9,985
2498,3141,1182,9,604
2499,2710,3079,7,449
2500,3948,2894,5,811
2501,3391,1128,4,446
2502,2387,1293,7,722
2503,3104,1191,2,491
2504,2718,511,9,964
2505,3804,307,8,978
2506,4595,2310,10,242
2507,4591,1938,9,573
2508,3134,2334,2,971
2509,3494,3586,5,298
2510,768,1371,7,19
2511,1953,3501,5,557
2512,4619,2852,2,965
2513,2342,351,3,350
2514,3093,4474,4,406
2515,4435,1518,3,174
2516,1655,908,9,257
2517,4098,2479,5,260
2518,1990,2011,8,718
2519,3742,814,6,533
2520,3943,3315,1,341
2521,1216,3880,8,706
2522,1242,3132,10,428
2523,3478,1705,5,404
2524,742,2861,8,954
2525,3809,2860,8,959
2526,2168,2883,1,432
2527,2842,1757,2,655
2528,4895,4720,7,831
2529,3259,4900,1,772
2530,2236,226,7,789
2531,1765,3373,2,593
2532,960,606,5,640
2533,4612,676,5,98
2534,97,3139,5,543
2535,4153,1730,9,656
2536,4085,1360,5,506
2537,1916,32,3,960
2538,2717,3542,7,326
2539,2398,695,7,124
2540,2018,472,6,701
2541,494,3101,6,869
2542,3626,248,3,564
2543,992,795,6,653
2544,1752,250,10,887
2545,4004,2957,2,578
2546,2966,4620,3,489
2547,1720,4801,4,401
2548,1527,3553,2,240
2549,158,3514,9,32
2550,2681,3214,6,733
2551,1615,2108,2,271
2552,2032,3661,7,217
2553,94,4056,7,526
2554,4985,4672,5,546
2555,704,124,3,24
2556,2821,4603,9,193
2557,2169,4712,1,310
2558,2337,3685,2,203
2559,2394,2059,5,808
2560,185,2207,4,253
2561,1512,2721,3,182
2562,4377,1340,6,119
2563,99,4299,8,847
2564,3639,4107,5,256
2565,1787,1965,10,88
2566,347,1922,10,466
2567,4138,74,2,454
2568,2419,3434,6,875
2569,4354,4,6,264
2570,3661,1943,8,625
2571,3372,3992,2,119
2572,2121,4468,7,767
2573,4597,285,3,103
2574,3184,1234,10,792
2575,829,4102,9,538
2576,3743,3495,3,770
2577,486,1200,4,135
2578,2482,1616,6,700
2579,964,822,1,684
2580,1187,3620,6,618
2581,3543,4823,4,965
2582,3103,3180,2,204
2583,1955,4776,7,436
2584,1354,3776,6,872
2585,4073,1556,3,29
2586,1434,4393,2,318
2587,4971,412,8,329
2588,3414,3614,10,869
2589,85,3133,9,837
2590,4582,3462,2,189
2591,4216,12,5,744
2592,2371,4620,7,479
2593,4839,2419,9,957
2594,2432,2065,1,372
2595,1885,604,6,106
2596,2663,2368,10,577
2597,1228,618,3,451
2598,916,3948,2,479
2599,2763,2312,7,726
2600,2371,1908,2,634
2601,2668,1932,6,213
2602,979,901,4,685
2603,3546,1188,4,264
2604,1492,795,6,521
2605,3100,4834,4,552
2606,1204,1579,2,74
2607,4695,2351,10,536
2608,4168,1832,7,537
2609,4026,1143,2,761
2610,4780,4306,3,300
2611,2420,254,4,36
2612,379,1058,8,659
2613,983,338,3,883
2614,689,3555,5,435
2615,776,4293,3,55
2616,218,1879,10,340
2617,1435,275,7,12
2618,2966,3316,9,22
2619,2804,3568,7,163
2620,1244,4214,2,875
2621,1300,1808,1,796
2622,3447,847,5,570
2623,3495,805,3,397
2624,847,3692,9,627
2625,1785,947,8,76
2626,615,2206,7,796
2627,827,2672,7,32
2628,2163,726,4,298
2629,2019,4841,9,727
2630,962,935,9,369
2631,490,1227,1,525
2632,2855,1914,8,872
2633,4603,4805,3,540
2634,761,4549,4,166
2635,3536,2685,6,501
2636,1458,1957,8,240
2637,2390,1091,5,185
2638,4767,2513,3,985
2639,3804,755,1,742
2640,2899,1088,9,962
2641,2000,1605,2,800
2642,964,1845,9,633
2643,3495,289,2,909
2644,1919,4422,10,782
2645,4914,3912,7,743
2646,2665,114,3,332
2647,959,2757,8,247
2648,2527,4327,4,131
2649,108,3036,3,676
2650,988,917,6,893
2651,4039,639,5,801
2652,2848,1503,3,182
2653,3044,3420,7,178
2654,3301,1985,3,569
2655,4427,3117,10,380
2656,1158,152,4,153
2657,4311,589,3,861
2658,1799,3866,3,718
2659,1980,1810,9,857
2660,232,2836,6,255
2661,2909,1538,6,907
2662,219,2979,1,243
2663,4899,2400,7,739
2664,3762,2828,2,174
2665,4960,710,3,468
2666,2565,2969,9,987
2667,1164,1778,3,751
2668,3774,3952,9,669
2669,1771,4864,7,916
2670,4359,4209,8,905
2671,2895,1072,2,148
2672,1736,4585,6,982
2673,4604,271,7,557
2674,3109,3387,7,602
2675,2465,3442,9,425
2676,3196,3842,6,286
2677,488,3134,9,383
2678,3472,3687,3,866
2679,518,2757,10,464
2680,4998,382,10,422
2681,4020,2127,2,984
2682,3558,1490,9,734
2683,3391,346,4,676
2684,4877,772,4,194
2685,4014,4869,3,824
2686,4808,3719,8,631
2687,3058,3893,8,823
2688,2445,3063,7,461
2689,573,2897,2,331
2690,2234,1287,8,63
2691,1507,1879,2,571
2692,1636,3826,8,416
2693,1166,958,6,68
2694,3085,2996,2,672
2695,1018,3025,8,651
2696,1210,2155,9,941
2697,3096,1565,5,866
2698,198,3415,4,819
2699,658,3583,8,216
2700,3425,1765,2,100
2701,499,2746,7,222
2702,4187,4677,8,123
2703,4360,4260,6,993
2704,735,613,7,77
2705,3652,119,9,905
2706,4191,1333,9,889
2707,814,3295,1,675
2708,434,1121,5,429
2709,2746,3310,10,826
2710,4749,3205,10,105
2711,1102,239,7,779
2712,3479,3343,1,874
2713,4662,4453,1,82
2714,1778,4833,6,114
2715,1534,559,4,756
2716,337,3053,6,317
2717,3171,4187,4,928
2718,2631,1695,9,236
2719,4941,955,4,122
2720,1052,2557,1,452
2721,673,4784,7,66
2722,844,1687,7,989
2723,4163,3493,2,198
2724,3408,1797,4,733
2725,3948,4510,1,308
2726,571,3987,2,449
2727,4174,63,3,386
2728,1506,1786,1,287
2729,71,18,5,180
2730,3334,4889,7,599
2731,3363,2824,10,935
2732,4993,3692,8,530
2733,3949,3693,8,855
2734,4837,4151,4,229
2735,990,2946,8,481
2736,928,868,10,321
2737,2025,532,4,75
2738,4416,3776,6,390
2739,2788,4718,3,629
2740,738,4374,7,790
2741,4973,1591,2,653
2742,1976,4309,2,275
2743,2573,3477,1,248
2744,2452,901,10,948
2745,2658,2082,8,238
2746,1472,4089,9,417
2747,1364,2867,3,608
2748,971,4124,8,773
2749,4311,1660,5,442
2750,905,2828,4,408
2751,2232,2256,6,934
2752,1895,4865,9,759
2753,1911,3417,5,324
2754,4496,2480,4,23
2755,1260,2085,4,748
2756,4958,2329,3,476
2757,4309,3706,5,523
2758,4072,4517,1,35
2759,1942,3531,4,584
2760,2441,842,7,836
2761,4524,1816,4,861
2762,2510,4429,10,938
2763,4844,3972,10,796
2764,4699,4223,5,941
2765,2570,4684,3,464
2766,912,3698,3,386
2767,1334,3870,9,302
2768,4555,4370,4,533
2769,1461,726,1,93
2770,3992,3659,4,382
2771,3223,2921,4,399
2772,4889,4376,9,328
2773,1223,3231,9,130
2774,403,4528,1,735
2775,2344,604,9,495
2776,534,1686,7,518
2777,1138,4135,1,858
2778,1425,1485,6,327
2779,3605,540,1,449
2780,1627,4615,2,432
2781,1647,4994,5,908
2782,4672,163,9,180
2783,3509,2137,8,758
2784,3700,2524,10,483
2785,1118,3240,8,340
2786,2014,488,4,123
2787,3625,1277,3,643
2788,309,3687,6,126
2789,2092,2844,3,72
2790,2766,3176,5,676
2791,511,4285,8,347
2792,3001,2673,9,410
2793,4020,3451,9,310
2794,4231,789,3,773
2795,4742,4813,3,41
2796,996,3646,3,847
2797,4620,4561,4,578
2798,3694,3664,4,814
2799,651,2285,5,690
2800,2183,2075,7,187
2801,4096,4129,3,902
2802,3118,2250,8,556
2803,2114,2669,8,204
2804,4332,3720,2,689
2805,3485,3415,10,370
2806,4603,3090,3,604
2807,4478,521,9,994
2808,2443,487,6,634
2809,895,1330,10,230
2810,3666,547,8,168
2811,3348,1894,10,816
2812,2740,1707,5,858
2813,328,3479,4,566
2814,1478,2142,6,571
2815,4219,14,6,21
2816,4419,1682,8,734
2817,4989,1591,4,306
2818,3690,783,10,248
2819,423,3407,8,203
2820,854,792,4,623
2821,3493,4078,3,856
2822,1192,4618,3,656
2823,563,4878,2,399
2824,1193,3738,9,500
2825,4601,1372,10,584
2826,2769,917,5,856
2827,788,3119,5,801
2828,1260,1652,10,201
2829,4660,3795,7,485
2830,178,1516,7,286
2831,3753,236,9,808
2832,457,4552,8,244
2833,1035,311,10,264
2834,29,3009,3,971
2835,161,2187,5,596
2836,4358,2832,7,322
2837,3553,4372,2,191
2838,2203,1498,10,933
2839,4870,265,8,530
2840,1795,4669,3,163
2841,3025,1644,8,682
2842,961,3182,6,341
2843,3627,3765,5,443
2844,2150,4492,1,711
2845,4687,1059,9,428
2846,2103,2579,1,685
2847,963,3837,9,807
2848,1754,1271,10,241
2849,2481,884,10,77
2850,535,1563,1,340
2851,2013,4946,3,224
2852,2866,4381,1,993
2853,4995,2194,8,400
2854,4441,1075,9,580
2855,926,4533,9,598
2856,1741,1967,7,585
2857,2713,2406,2,73
2858,153,2437,2,703
2859,2565,3804,5,933
2860,3440,1146,4,449
2861,4133,4005,2,356
2862,2619,3137,6,209
2863,674,4512,6,668
2864,4196,4404,7,668
2865,4563,1861,7,580
2866,2114,4921,1,815
2867,3856,2851,3,568
2868,4618,1181,6,500
2869,3929,3440,6,660
2870,374,3556,7,294
2871,4845,4271,5,121
2872,2836,1388,10,982
2873,1228,506,8,825
2874,4693,3648,3,690
2875,132,1322,8,939
2876,517,4357,4,30
2877,3484,3505,5,439
2878,2016,4133,6,751
2879,1907,1630,1,536
2880,2209,1836,3,267
2881,1847,4358,8,331
2882,2288,3464,7,967
2883,4487,239,1,933
2884,3227,4601,8,788
2885,2762,680,3,952
2886,852,2048,7,635
2887,4969,3627,1,1000
2888,3823,4653,1,299
2889,4373,3244,7,919
2890,3150,682,5,945
2891,552,1848,4,557
2892,1166,3202,1,113
2893,4703,4274,8,615
2894,4368,2773,7,90
2895,1815,3752,3,430
2896,3864,4279,5,893
2897,2438,3923,7,80
2898,3710,4287,10,268
2899,725,1079,9,501
2900,3830,4463,4,723
2901,1198,4278,3,608
2902,596,1627,9,658
2903,2840,1407,7,517
2904,3946,3506,6,824
2905,3897,2635,6,92
2906,2038,1657,5,918
2907,3603,3819,8,583
2908,3415,3015,5,731
2909,2690,4897,7,904
2910,4713,2291,7,675
2911,1740,3652,6,284
2912,4601,593,5,796
2913,4467,374,1,363
2914,3249,3614,9,501
2915,4632,1769,10,543
2916,605,4386,1,394
2917,1244,2168,5,189
2918,3810,4734,3,520
2919,2549,3255,7,722
2920,4651,1314,4,182
2921,4963,789,4,929
2922,1038,360,5,595
2923,2143,1171,8,171
2924,2169,758,10,241
2925,4154,1554,10,21
2926,1320,1289,8,683
2927,3497,3903,9,597
2928,2783,4147,3,886
2929,516,422,4,473
2930,499,4717,10,480
2931,3056,2707,1,359
2932,1525,997,4,398
2933,3063,3545,7,249
2934,1028,4164,3,587
2935,4414,4736,1,451
2936,409,3673,1,531
2937,2532,903,9,515
2938,2518,3939,6,786
2939,4948,3800,8,874
2940,3587,187,7,227
2941,4804,149,5,584
2942,1266,3089,8,986
2943,2586,2021,7,781
2944,1719,1147,5,539
2945,205,1911,8,761
2946,1945,110,3,650
2947,3889,1091,6,935
2948,3836,3220,10,118
2949,97,3868,5,826
2950,4262,512,9,429
2951,745,4499,6,144
2952,4605,659,1,505
2953,3557,4443,3,187
2954,1182,1825,8,860
2955,3903,3643,2,347
2956,3026,719,10,173
2957,322,2077,2,889
2958,175,3589,5,839
2959,1145,1178,3,80
2960,38,302,6,128
2961,4235,1540,4,604
2962,4383,3541,6,460
2963,3861,2836,6,637
2964,2447,2848,2,712
2965,1362,4250,6,401
2966,4982,2062,3,200
2967,1471,537,8,79
2968,4803,3677,4,568
2969,2030,1920,8,967
2970,1073,4357,2,923
2971,1938,3430,10,709
2972,3508,1094,3,902
2973,3904,1540,5,213
2974,823,3476,6,864
2975,4534,2669,8,36
2976,3070,1438,10,120
2977,690,4970,4,443
2978,4972,1157,9,483
2979,15,1145,4,685
2980,1778,4267,4,112
2981,680,3809,2,885
2982,2528,2190,2,815
2983,2131,2461,8,751
2984,3160,3443,10,874
2985,682,3682,5,232
2986,3829,4861,9,677
2987,2966,1759,6,826
2988,2395,984,2,942
2989,1231,4118,2,345
2990,2916,3689,6,448
2991,557,2748,3,428
2992,946,1416,10,424
2993,2719,1746,10,245
2994,3411,713,10,976
2995,4803,876,8,208
2996,1068,2147,3,325
2997,1804,4977,10,516
2998,2238,3038,3,745
2999,2074,2812,6,611
3000,2464,789,7,385
3001,3375,2756,8,784
3002,1421,2669,4,125
3003,2759,3603,3,982
3004,178,3429,3,86
3005,1073,299,9,983
3006,4002,1517,2,978
3007,2156,4700,8,194
3008,278,503,7,92
3009,1273,3894,6,572
3010,1152,3422,5,797
3011,3123,4387,4,87
3012,625,1897,9,313
3013,216,1630,9,690
3014,115,3945,2,155
3015,1365,848,2,433
3016,3636,3444,6,963
3017,3685,658,5,328
3018,3866,3102,10,101
3019,2022,1550,4,117
3020,2114,1687,2,96
3021,2962,2634,2,911
3022,3774,4459,10,708
3023,237,2500,2,317
3024,1377,4615,9,197
3025,4093,4812,4,68
3026,3386,2849,1,783
3027,4995,3641,6,242
3028,4603,2197,8,462
3029,3511,4307,10,719
3030,3765,2872,7,50
3031,1479,4095,10,958
3032,4344,3534,8,465
3033,3934,3381,2,962
3034,1751,1723,8,703
3035,765,1326,1,252
3036,3122,891,7,579
3037,4123,4761,6,440
3038,1439,4871,3,749
3039,2070,2011,9,683
3040,134,1542,2,362
3041,1368,3620,7,652
3042,3787,2960,1,376
3043,3409,3551,3,913
3044,4480,533,10,759
3045,2941,4817,7,70
3046,4986,1816,3,758
3047,3805,4680,4,771
3048,90,154,6,883
3049,1493,2130,4,180
3050,959,1736,6,36
3051,1316,3208,10,651
3052,4938,3656,2,456
3053,3518,803,4,999
3054,1030,3911,10,129
3055,4664,807,1,514
3056,3920,2734,7,888
3057,2967,1723,9,37
3058,1456,337,10,253
3059,4131,4999,5,457
3060,631,622,9,371
3061,1039,634,3,670
3062,1057,526,7,13
3063,4678,2123,4,648
3064,711,3957,7,485
3065,3420,3540,10,136
3066,4861,2308,6,115
3067,66,2905,2,171
3068,1609,1943,1,425
3069,2905,110,10,309
3070,352,4140,9,63
3071,1026,218,4,667
3072,2310,1280,7,399
3073,2252,1488,9,387
3074,4547,1799,6,665
3075,2396,2246,8,448
3076,2077,2050,2,845
3077,1603,1490,9,149
3078,2530,408,9,300
3079,751,740,9,275
3080,1852,4536,9,220
3081,3808,59,3,175
3082,1557,305,3,157
3083,2924,730,5,699
3084,2236,838,4,541
3085,2972,4424,7,63
3086,1754,368,6,722
3087,3602,827,8,1000
3088,3776,3326,10,548
3089,679,599,3,171
3090,3412,3483,3,629
3091,1824,4932,6,586
3092,4790,4502,3,395
3093,3241,2703,6,82
3094,3780,1038,7,583
3095,2644,92,7,585
3096,1486,1368,1,135
3097,363,4991,1,647
3098,2923,1440,9,125
3099,920,1870,9,367
3100,4430,169,10,804
3101,3073,2291,7,889
3102,1622,868,2,384
3103,3648,2929,2,104
3104,570,2767,8,664
3105,273,1473,5,961
3106,1263,943,2,396
3107,2303,2893,10,467
3108,3889,2402,8,270
3109,2515,2227,2,992
3110,432,2754,7,275
3111,3984,1645,9,78
3112,2674,2271,7,339
3113,699,841,4,148
3114,4550,4753,3,569
3115,363,779,5,224
3116,2798,921,8,809
3117,1096,519,5,261
3118,1948,4987,9,251
3119,2240,1654,10,53
3120,2221,4907,2,16
3121,4962,3320,2,854
3122,3330,3036,10,917
3123,3784,1779,6,208
3124,1566,3715,9,843
3125,771,1585,4,767
3126,3355,359,5,19
3127,3213,1097,7,784
3128,2007,4724,6,25
3129,506,1109,6,881
3130,3893,3976,6,309
3131,4685,4830,6,769
3132,4217,199,10,334
3133,4392,1871,7,399
3134,1843,800,3,735
3135,1146,2035,5,465
3136,1026,1390,7,56
3137,3594,4851,3,282
3138,187,4364,5,81
3139,3602,1286,8,924
3140,607,2537,6,390
3141,297,3586,5,364
3142,4723,885,8,629
3143,4264,4934,6,925
3144,3266,4218,9,143
3145,2957,1187,6,19
3146,1280,4396,5,404
3147,4178,2569,10,118
3148,3069,3332,9,870
3149,3731,2094,6,315
3150,2310,1453,4,381
3151,3131,4676,10,27
3152,3806,4943,2,725
3153,3600,745,1,926
3154,3124,2175,4,320
3155,485,1687,8,386
3156,955,2128,9,725
3157,2305,4587,8,600
3158,1691,1255,2,418
3159,111,3699,4,763
3160,4216,2593,6,260
3161,2033,1543,10,232
3162,1143,4727,1,366
3163,151,2555,10,687
3164,3326,3541,10,192
3165,2869,3080,3,857
3166,2482,1883,9,191
3167,2433,2408,1,109
3168,261,1626,10,889
3169,2279,2250,8,480
3170,4777,2365,7,413
3171,3398,1583,8,555
3172,2021,2745,1,161
3173,2645,3542,10,647
3174,2297,1846,9,63
3175,3158,3129,4,970
3176,4049,3569,8,924
3177,115,4313,6,617
3178,4603,4948,8,940
3179,1381,4768,1,987
3180,2807,4784,10,667
3181,1374,4973,6,458
3182,863,1727,5,970
3183,4630,4553,9,969
3184,4435,4161,10,277
3185,3980,4826,2,409
3186,4391,2752,5,891
3187,3260,3820,8,782
3188,806,1988,4,832
3189,1190,1868,10,376
3190,779,4234,6,113
3191,2349,4747,3,423
3192,31,1297,10,400
3193,1706,4994,10,409
3194,2461,2393,4,810
3195,760,676,4,334
3196,2172,18,5,991
3197,1298,2425,10,291
3198,4949,162,3,194
3199,2463,1729,6,288
3200,673,1484,3,176
3201,4376,360,1,661
3202,261,2948,3,70
3203,721,2820,8,972
3204,527,4543,2,627
3205,2119,3417,7,770
3206,1728,4813,9,577
3207,2099,3774,6,634
3208,223,1154,10,331
3209,1073,4388,6,72
3210,1921,3524,8,665
3211,4,3152,5,925
3212,2153,3793,6,594
3213,4944,3749,8,269
3214,4480,38,7,665
3215,3622,4675,2,943
3216,2249,3615,10,883
3217,2388,4213,10,752
3218,158,40,9,329
3219,2097,310,10,907
3220,2579,4806,10,83
3221,3386,4662,9,398
3222,1731,2544,7,968
3223,3595,115,1,342
3224,2563,384,7,536
3225,3069,2596,10,625
3226,4319,1471,1,251
3227,4009,2132,6,88
3228,1501,3017,9,437
3229,3377,1706,8,185
3230,1925,645,9,551
3231,3361,1550,2,408
3232,2256,4643,2,668
3233,4828,2171,6,316
3234,346,2591,5,714
3235,806,4023,1,510
3236,4423,1817,5,78
3237,2934,2906,10,524
3238,62,1009,2,344
3239,4726,2657,7,180
3240,565,2488,10,274
3241,2195,2525,1,60
3242,4381,1820,4,355
3243,1958,4714,5,275
3244,2753,1011,2,174
3245,4665,2976,3,785
3246,4760,4248,10,154
3247,2067,69,10,681
3248,1574,4713,1,569
3249,2237,1040,3,895
3250,4708,2751,10,481
3251,1991,1744,4,795
3252,3648,1771,4,313
3253,1368,1854,6,693
3254,2093,2825,2,148
3255,250,1750,4,73
3256,3300,1599,4,433
3257,2490,115,5,409
3258,1887,149,8,537
3259,2400,2068,7,14
3260,2331,2087,3,340
3261,2560,4947,10,239
3262,4084,1706,7,652
3263,1205,1371,5,498
3264,1854,3351,10,685
3265,1621,3349,3,839
3266,3029,3827,6,472
3267,492,975,4,45
3268,984,3875,2,352
3269,2470,3263,3,646
3270,4348,4565,2,956
3271,1555,1885,6,175
3272,4462,857,6,435
3273,3485,1750,4,814
3274,3256,1747,6,420
3275,1941,447,3,352
3276,470,572,6,803
3277,4322,1448,8,622
3278,4924,3634,10,130
3279,1804,4237,5,80
3280,207,4285,1,696
3281,4121,2974,5,126
3282,2944,1559,7,707
3283,1192,2434,6,732
3284,3270,32,6,796
3285,2928,2852,2,660
3286,4451,1531,8,349
3287,3986,4483,7,867
3288,4909,2017,10,166
3289,3991,1979,6,894
3290,1575,4750,5,899
3291,3393,3162,10,578
3292,2865,2077,5,640
3293,3226,1653,8,626
3294,1699,3062,1,706
3295,565,430,5,949
3296,2679,649,10,440
3297,4448,3645,8,760
3298,3986,139,5,272
3299,3208,919,8,438
3300,1398,4708,4,452
3301,179,3877,7,591
3302,3460,3810,3,681
3303,3460,3785,4,772
3304,3477,1783,5,751
3305,2520,2109,3,900
3306,2599,3308,1,994
3307,4624,118,6,99
3308,4556,3576,1,941
3309,1044,3482,9,560
3310,4070,3863,4,788
3311,1021,3930,7,133
3312,1268,3924,1,786
3313,4660,4618,3,600
3314,3958,4852,7,67
3315,2093,1431,2,494
3316,2233,1081,7,931
3317,3258,4242,1,612
3318,3954,504,7,217
3319,219,1890,5,144
3320,3554,2516,1,864
3321,631,4151,6,359
3322,3196,142,10,944
3323,2393,3275,8,28
3324,1761,1684,5,405
3325,4047,2776,6,509
3326,4402,328,6,11
3327,761,3637,7,857
3328,4449,2851,3,541
3329,4538,1261,2,108
3330,2841,2800,2,977
3331,2074,4606,8,97
3332,1909,2603,1,807
3333,211,3853,10,856
3334,4309,2861,3,960
3335,1239,1685,5,835
3336,4079,1466,5,711
3337,3983,4993,5,90
3338,1341,2137,10,203
3339,1347,3750,2,848
3340,625,2878,2,959
3341,1651,1879,4,843
3342,296,3251,6,126
3343,2616,4473,7,708
3344,4419,729,7,661
3345,3155,1070,10,473
3346,2003,2281,1,448
3347,3702,2699,3,748
3348,671,2031,1,571
3349,1239,2663,8,193
3350,3786,2546,5,502
3351,2398,4989,3,279
3352,4153,1929,6,878
3353,3283,4648,2,734
3354,311,3513,8,129
3355,2926,2594,9,871
3356,4968,3465,4,200
3357,3911,4440,10,438
3358,1350,1449,7,821
3359,3212,1290,10,482
3360,331,373,1,342
3361,2238,838,8,41
3362,3620,2124,4,10
3363,4477,3377,9,197
3364,3240,1031,1,897
3365,2799,3415,6,510
3366,1964,424,7,453
3367,2719,4155,7,836
3368,2242,154,10,721
3369,1984,3765,6,272
3370,1388,2276,1,326
3371,4848,489,8,102
3372,3216,458,8,563
3373,3916,4348,3,315
3374,4293,1542,5,322
3375,1864,4167,2,713
3376,3276,3906,8,364
3377,4827,4725,7,818
3378,1614,2175,3,963
3379,4641,1846,10,367
3380,1287,68,6,907
3381,2367,2354,8,362
3382,4141,1533,2,894
3383,3421,298,2,271
3384,2776,2699,6,931
3385,1514,1382,2,214
3386,2529,2142,8,639
3387,3882,1740,7,862
3388,2654,2183,7,995
3389,4383,2912,7,246
3390,299,3373,7,196
3391,1594,3761,2,728
3392,981,3097,6,350
3393,4412,2832,7,863
3394,436,3532,9,927
3395,2711,3646,2,780
3396,2747,3864,7,885
3397,968,2742,10,255
3398,3033,4159,7,840
3399,4009,2364,5,121
