order_id,order_date,order_time,customer_id,total_amount
2525,2022-04-28,00:40:54,3625,3178.61
2526,2023-05-26,22:59:43,4449,369.06
2527,2023-08-20,15:42:19,2877,1085.92
2528,2021-08-17,18:25:04,4742,904.05
2529,2020-01-27,02:39:25,359,988.15
2530,2020-10-20,01:15:11,4157,927.29
2531,2021-05-15,03:10:15,3906,4340.15
2532,2023-08-09,23:46:29,4667,3312.63
2533,2020-11-16,08:41:56,1049,2305.19
2534,2022-04-04,10:10:25,2426,2452.68
2535,2022-05-25,11:34:26,2568,2315.39
2536,2022-02-25,09:41:37,3982,3715.08
2537,2023-04-27,16:36:35,2975,3416.29
2538,2021-12-05,08:45:34,2511,1322.31
2539,2020-08-08,15:12:07,3012,942.57
2540,2023-08-31,10:16:23,2691,2362.47
2541,2022-11-24,12:56:25,599,3962.62
2542,2022-11-08,23:08:49,880,1556.14
2543,2020-08-30,07:39:44,4894,174.44
2544,2021-02-04,12:37:42,147,2157.56
2545,2021-08-20,22:10:38,559,2629.19
2546,2020-04-05,00:46:36,3887,1588.14
2547,2023-07-20,21:26:01,1260,3310.29
2548,2022-05-09,02:03:44,1252,3276.55
2549,2021-07-25,10:10:46,530,4491.0
2550,2023-02-01,00:18:55,1053,168.14
2551,2022-09-08,18:27:43,248,4243.04
2552,2022-06-13,15:31:33,4561,4152.01
2553,2020-11-09,14:40:55,2045,2262.84
2554,2023-03-04,15:39:21,3288,894.85
2555,2022-10-26,23:57:45,1409,1250.69
2556,2021-01-25,07:22:03,2740,3161.28
2557,2022-07-20,03:36:59,1427,4152.45
2558,2023-05-27,09:42:18,3517,243.41
2559,2022-03-23,18:57:31,4483,73.75
2560,2020-11-16,19:51:51,4365,98.46
2561,2022-02-19,06:42:57,2814,195.05
2562,2022-09-04,17:29:09,3721,970.66
2563,2020-12-27,19:01:01,4071,1575.13
2564,2020-08-15,14:37:51,3321,4228.44
2565,2020-12-20,12:06:51,4167,2010.51
2566,2022-04-18,11:25:42,1120,3207.15
2567,2021-01-27,02:28:37,2871,218.11
2568,2020-11-14,14:08:27,3591,850.49
2569,2021-03-13,12:51:01,249,1727.54
2570,2023-09-15,23:00:18,798,4647.19
2571,2022-06-27,17:27:55,4248,4298.22
2572,2023-07-23,16:09:05,2978,212.49
2573,2022-09-04,08:40:34,2861,4989.2
2574,2022-03-06,09:45:30,4629,4031.83
2575,2020-09-14,04:42:53,477,1212.81
2576,2021-09-04,02:17:20,278,3131.34
2577,2020-11-03,03:32:03,4541,4985.7
2578,2022-09-16,05:59:15,2085,2082.9
2579,2020-04-05,04:18:05,2696,2080.67
2580,2021-11-15,00:39:11,2741,2834.13
2581,2023-03-07,12:37:14,2189,227.86
2582,2023-07-07,10:03:14,1896,4493.32
2583,2022-06-26,12:54:20,2643,64.73
2584,2022-08-22,23:22:30,1608,2104.04
2585,2023-07-13,01:35:02,810,807.43
2586,2022-11-07,12:44:32,2585,3691.13
2587,2020-12-25,19:29:53,4317,1623.75
2588,2020-08-05,19:05:20,4472,1995.09
2589,2020-05-26,22:35:36,935,1668.58
2590,2023-08-13,01:18:42,224,509.54
2591,2022-02-04,22:26:21,3301,3876.66
2592,2022-05-24,09:48:28,3554,1709.12
2593,2021-10-31,17:56:53,4967,2439.48
2594,2023-09-17,03:07:56,1307,757.82
2595,2020-02-23,05:01:36,1023,4100.44
2596,2021-09-13,11:12:33,2450,1760.2
2597,2023-09-15,18:47:28,4146,4958.76
2598,2022-11-12,15:29:43,2361,3206.52
2599,2023-04-11,15:57:58,2597,4640.09
2600,2020-06-24,03:32:35,97,385.52
2601,2023-05-31,12:52:06,174,649.17
2602,2022-08-30,06:04:20,968,165.36
2603,2023-04-11,07:40:14,650,1484.17
2604,2022-08-17,06:52:42,2780,2759.31
2605,2021-02-03,20:09:39,675,4360.74
2606,2022-06-20,10:44:04,1127,4210.27
2607,2021-12-06,14:20:11,4264,3494.24
2608,2021-04-21,00:15:10,2935,751.64
2609,2021-03-23,02:16:04,3536,2378.57
2610,2022-03-10,14:05:49,3520,3396.35
2611,2022-02-03,18:30:46,1690,1685.03
2612,2021-12-29,03:47:59,3031,3106.93
2613,2023-08-17,05:53:31,2517,191.08
2614,2023-09-16,02:26:31,4025,2920.23
2615,2021-09-25,07:13:23,2230,2663.59
2616,2023-06-06,16:19:46,1456,3291.09
2617,2020-04-21,07:15:28,3365,1318.85
2618,2023-01-03,04:00:31,3136,1733.98
2619,2021-12-07,09:01:21,1220,1890.88
2620,2020-04-10,18:22:18,234,1953.83
2621,2020-03-12,13:32:41,2165,2225.18
2622,2021-04-19,07:10:25,830,4579.84
2623,2020-01-19,14:39:34,2933,3463.23
2624,2022-06-12,23:46:25,2843,881.58
2625,2023-06-14,07:46:54,2892,995.7
2626,2021-04-12,16:09:22,3737,1957.53
2627,2022-02-03,00:16:34,1235,4618.56
2628,2022-05-17,16:17:13,271,1143.07
2629,2022-02-15,00:16:20,2983,357.35
2630,2021-02-23,08:53:53,848,1097.32
2631,2021-11-18,12:35:34,2169,3821.33
2632,2022-09-08,18:08:57,2626,3588.9
2633,2020-09-18,07:34:25,4243,4881.31
2634,2023-07-16,21:49:30,3378,2520.3
2635,2022-04-03,02:55:36,2506,2480.02
2636,2022-09-26,21:33:08,2283,486.02
2637,2023-06-22,17:10:34,3670,1661.73
2638,2022-03-05,10:48:40,4299,4314.84
2639,2022-12-28,19:01:48,1660,1724.99
2640,2023-05-07,17:15:23,2623,96.82
2641,2022-05-27,19:52:38,4955,234.26
2642,2021-09-12,09:28:21,2785,3737.9
2643,2023-03-17,05:22:48,3785,4329.75
2644,2022-03-04,00:36:45,2390,4673.97
2645,2021-10-01,09:52:20,1076,3480.9
2646,2022-06-27,13:38:43,4574,3238.76
2647,2020-03-24,16:17:53,1981,2089.03
2648,2021-09-13,14:01:03,1508,1763.35
2649,2023-05-02,05:15:14,3990,1672.08
2650,2021-11-13,21:32:24,3475,4313.46
2651,2020-10-28,01:00:12,3467,1572.21
2652,2020-08-01,03:02:22,180,4033.72
2653,2022-08-08,03:22:32,2836,4594.92
2654,2020-06-08,20:23:23,676,3074.23
2655,2020-10-27,11:58:00,3824,3670.48
2656,2022-11-26,21:22:58,3574,2515.48
2657,2021-05-09,13:15:53,4992,1704.35
2658,2021-02-02,07:18:30,1029,4912.92
2659,2022-09-28,19:56:12,3247,803.47
2660,2022-08-25,19:42:01,1689,343.96
2661,2020-05-17,18:08:41,3384,1300.93
2662,2022-03-09,14:31:48,3176,1528.04
2663,2020-05-02,12:35:43,683,1868.04
2664,2023-09-16,10:04:10,1061,887.0
2665,2020-11-02,05:58:18,475,116.02
2666,2020-08-14,21:50:53,2496,840.71
2667,2023-01-24,15:10:04,2528,734.89
2668,2023-04-01,19:57:36,2247,4153.59
2669,2022-10-16,09:19:06,2479,2189.68
2670,2021-08-27,07:06:16,1174,2287.8
2671,2020-02-22,12:22:11,1322,123.4
2672,2021-12-06,13:38:34,1386,753.17
2673,2022-08-06,21:49:03,3760,733.64
2674,2020-08-22,13:26:25,3929,1020.62
2675,2020-05-16,11:05:00,4262,2089.37
2676,2020-08-25,02:39:37,4201,4607.84
2677,2023-01-01,22:06:07,2350,3591.33
2678,2022-06-23,20:00:23,4083,3528.91
2679,2020-06-20,05:11:14,2601,450.55
2680,2020-05-27,13:01:23,75,3314.81
2681,2022-12-18,01:47:32,537,569.05
2682,2020-09-02,22:03:08,1268,1693.47
2683,2022-09-20,02:36:29,4892,694.62
2684,2023-02-18,19:22:18,2962,2815.26
2685,2022-10-26,09:26:46,658,2184.25
2686,2020-09-16,15:29:51,255,4287.16
2687,2022-07-20,18:43:39,3654,4320.88
2688,2021-12-05,03:33:33,4350,3137.91
2689,2022-12-06,23:34:20,3117,671.41
2690,2020-04-03,22:15:54,78,1092.47
2691,2023-07-12,23:02:17,3342,4942.78
2692,2020-08-03,10:45:55,3302,2542.2
2693,2022-11-16,09:07:04,4014,2871.97
2694,2020-07-10,23:59:43,969,4027.41
2695,2022-03-11,08:31:22,2343,906.96
2696,2021-02-20,06:30:11,3911,4005.75
2697,2020-04-11,17:32:29,3506,2142.48
2698,2020-02-25,20:12:56,1837,4930.27
2699,2023-07-06,04:20:46,355,2362.3
2700,2022-09-16,01:58:55,3280,2839.73
2701,2021-07-04,18:36:07,4151,4749.04
2702,2022-05-25,14:20:27,3276,3108.16
2703,2021-03-05,06:09:42,2434,4741.49
2704,2021-09-13,02:24:28,3100,986.61
2705,2021-03-25,00:44:39,1338,3858.63
2706,2021-08-23,19:07:06,2394,3238.47
2707,2020-03-27,13:56:46,4250,3686.49
2708,2021-03-03,22:36:54,464,267.94
2709,2023-02-19,20:45:27,2994,4786.53
2710,2023-06-28,17:25:15,3700,1029.52
2711,2020-06-14,11:44:44,974,4928.88
2712,2020-03-22,00:26:22,1235,1104.01
2713,2020-09-26,01:54:08,1670,3884.16
2714,2021-09-22,12:52:11,4273,4488.4
2715,2022-03-13,00:40:08,4909,1755.1
2716,2020-08-09,02:52:35,2015,3017.21
2717,2021-07-24,05:57:09,1909,2301.18
2718,2023-08-18,18:53:47,468,2002.08
2719,2020-05-07,07:01:53,483,2264.27
2720,2020-07-20,07:05:57,3531,3225.37
2721,2023-01-28,10:50:52,1746,438.2
2722,2020-05-27,19:17:38,1902,4042.83
2723,2023-07-13,05:39:46,4892,3596.77
2724,2021-01-09,06:37:41,2444,543.88
2725,2020-03-20,11:54:33,1557,1037.7
2726,2023-08-27,11:33:06,3547,2217.94
2727,2022-12-29,01:26:08,4686,2451.23
2728,2021-05-05,11:04:49,4202,247.14
2729,2022-07-11,05:11:39,1908,2163.44
2730,2022-01-15,19:21:58,346,4749.18
2731,2020-03-17,03:54:20,1241,1457.62
2732,2021-05-17,19:04:59,1167,3331.18
2733,2020-10-16,16:43:10,4977,4094.55
2734,2020-11-25,16:35:11,2561,145.31
2735,2021-01-22,12:19:40,2744,2419.01
2736,2023-03-28,04:15:48,2897,4879.49
2737,2021-02-07,11:56:37,2317,1519.0
2738,2021-05-20,08:32:04,4859,3720.65
2739,2023-04-18,07:24:15,1435,3734.36
2740,2023-05-31,16:36:12,2699,2810.75
2741,2023-03-23,21:54:56,4836,3555.48
2742,2020-06-22,17:37:34,1359,1532.92
2743,2023-07-25,12:03:41,3096,3654.25
2744,2023-01-11,15:07:54,3890,1395.53
2745,2022-10-28,20:10:59,1423,32.65
2746,2020-04-20,14:22:24,4512,246.92
2747,2022-11-01,16:40:32,988,3060.03
2748,2022-08-03,11:00:06,2626,4751.25
2749,2023-02-08,14:35:44,652,1682.13
2750,2023-06-26,01:49:33,878,3827.15
2751,2022-07-01,23:03:22,68,3985.19
2752,2020-11-03,12:10:54,252,1551.25
2753,2020-03-06,06:54:06,4953,2334.79
2754,2020-06-09,06:12:56,3758,2377.61
2755,2022-12-07,05:22:19,780,2889.47
2756,2020-07-07,10:05:19,2847,4908.59
2757,2022-01-07,10:46:25,1523,4556.45
2758,2022-05-28,07:37:56,2246,245.26
2759,2022-11-15,12:49:16,972,424.83
2760,2020-11-23,13:34:43,118,664.67
2761,2021-07-02,16:52:06,2522,553.76
2762,2021-03-27,08:28:32,312,1289.05
2763,2020-08-11,00:15:39,4324,4199.15
2764,2023-08-28,07:37:09,1960,199.44
2765,2020-11-19,00:17:22,3806,643.99
2766,2021-01-09,04:50:44,2643,1290.93
2767,2020-01-05,09:15:19,2094,2732.63
2768,2023-02-13,05:43:17,1927,2531.01
2769,2023-07-12,13:34:00,1218,3994.02
2770,2023-05-23,20:58:09,1419,999.71
2771,2021-05-09,01:47:57,639,1785.42
2772,2022-08-09,21:55:41,2703,3547.33
2773,2021-03-18,11:33:36,4459,4524.85
2774,2021-07-08,20:37:33,3660,1481.13
2775,2020-07-04,22:41:27,3852,1393.38
2776,2020-07-08,12:02:52,3604,1173.52
2777,2022-02-07,22:48:46,2343,1066.06
2778,2020-06-29,12:52:06,4768,2499.39
2779,2020-03-21,23:24:40,4627,4706.37
2780,2023-02-04,15:58:18,2831,574.73
2781,2023-06-20,03:57:29,4328,4135.04
2782,2021-09-06,01:36:06,3043,4383.49
2783,2020-09-17,07:31:16,2016,504.33
2784,2022-02-11,07:44:05,189,3246.44
2785,2023-06-13,18:14:00,3042,4808.74
2786,2020-04-18,04:44:45,3977,2897.3
2787,2022-02-24,02:57:42,1680,4245.07
2788,2020-03-29,03:05:14,4334,3026.86
2789,2023-07-21,11:08:56,1077,4831.4
2790,2022-08-06,11:38:27,3272,4683.1
2791,2021-12-15,00:58:35,1475,1449.88
2792,2023-07-26,06:16:18,694,576.0
2793,2020-08-17,13:10:13,2477,1952.24
2794,2022-09-20,15:54:06,2043,2734.96
2795,2022-11-11,08:33:36,75,4855.46
2796,2023-02-23,12:03:01,823,1952.95
2797,2022-03-21,04:51:26,4414,4635.99
2798,2020-09-10,05:10:28,4633,4652.28
2799,2021-12-30,09:57:25,1555,4250.44
2800,2021-10-28,03:55:54,4799,737.16
2801,2021-07-21,13:52:31,1331,2986.76
2802,2022-10-04,20:54:45,2128,3688.31
2803,2023-03-19,01:12:39,4747,937.85
2804,2021-01-24,06:03:49,1350,1838.74
2805,2020-02-10,06:51:45,4826,2453.75
2806,2021-11-15,06:24:48,1729,3801.75
2807,2023-07-02,08:37:37,4053,4306.58
2808,2020-10-31,00:04:41,2192,1346.67
2809,2023-08-06,06:47:11,1590,708.82
2810,2021-09-11,00:47:45,2917,3233.8
2811,2023-09-12,14:07:30,3629,2186.11
2812,2020-01-29,14:48:57,364,2466.82
2813,2021-10-15,23:09:49,2062,4631.05
2814,2020-08-31,03:17:51,2771,3992.54
2815,2021-03-21,23:58:08,2941,4959.83
2816,2022-03-27,11:42:28,3715,1249.06
2817,2023-04-30,02:54:38,1170,1644.06
2818,2021-10-05,04:29:42,2764,3518.42
2819,2022-12-12,08:23:47,2882,722.53
2820,2021-08-01,08:15:49,2328,2331.53
2821,2023-09-15,20:33:09,4771,1179.35
2822,2022-03-04,00:30:32,4537,426.43
2823,2021-08-30,17:32:31,172,3470.65
2824,2020-08-07,00:12:12,4473,3835.85
2825,2022-06-27,18:43:08,1950,317.38
2826,2022-08-12,14:25:34,493,1944.12
2827,2022-08-27,15:24:39,307,4772.85
2828,2022-10-29,09:53:43,3239,3383.94
2829,2023-03-19,09:42:30,4023,4518.04
2830,2023-08-11,02:46:29,1940,4010.64
2831,2022-05-17,20:01:51,3623,4780.43
2832,2021-12-17,06:32:37,4015,3657.16
2833,2021-07-01,08:09:23,2240,4657.39
2834,2020-01-14,20:02:17,3451,3534.25
2835,2022-02-23,03:30:30,4045,3330.47
2836,2020-06-21,09:19:38,2422,2409.92
2837,2021-10-17,07:49:08,3272,3346.73
2838,2021-10-02,07:38:49,1348,3495.82
2839,2023-03-18,12:31:11,4570,3104.7
2840,2022-09-17,06:17:58,2398,482.39
2841,2021-11-27,04:01:30,4035,533.58
2842,2020-06-27,00:38:12,2995,3849.01
2843,2022-08-03,03:15:49,1404,1352.99
2844,2021-01-02,19:28:21,2815,668.35
2845,2022-07-06,00:41:11,2180,4927.5
2846,2020-11-12,13:20:39,2911,2787.88
2847,2020-11-10,17:40:35,4986,3335.1
2848,2020-05-16,03:03:22,2530,3915.41
2849,2023-08-04,04:17:53,3805,4476.23
2850,2020-01-05,22:10:41,1820,2800.5
2851,2020-04-08,08:36:54,427,333.78
2852,2021-03-21,06:57:39,1762,4129.94
2853,2021-12-24,00:10:53,3629,4977.36
2854,2020-10-09,13:55:41,3892,3251.54
2855,2021-08-03,04:55:35,3724,2742.89
2856,2023-08-17,19:28:34,4298,2807.01
2857,2023-05-08,12:29:54,4458,3672.49
2858,2020-03-09,08:47:43,4142,1080.24
2859,2023-08-07,14:48:22,4266,1729.01
2860,2020-10-19,13:48:20,1648,3323.1
2861,2023-02-18,20:50:03,1412,1935.16
2862,2021-01-04,05:01:52,2202,1890.89
2863,2020-11-27,00:52:10,2666,2305.72
2864,2022-06-01,19:06:10,906,2736.48
2865,2022-02-08,10:28:38,238,730.93
2866,2021-12-24,01:12:01,3312,2474.0
2867,2021-02-13,13:55:13,4654,4725.38
2868,2022-02-18,13:20:28,130,4356.94
2869,2020-12-04,23:05:55,1814,1226.32
2870,2023-05-24,13:11:07,1185,4377.82
2871,2020-04-11,08:41:14,4996,599.88
2872,2023-05-22,00:28:36,4515,1327.9
2873,2023-03-24,18:44:12,4742,3868.31
2874,2021-07-07,05:24:24,4245,2553.25
2875,2022-07-17,17:32:29,2317,4811.91
2876,2021-08-17,16:45:18,3923,4679.31
2877,2023-03-14,16:39:57,2044,309.49
2878,2022-07-05,23:41:13,3761,1590.97
2879,2023-06-20,03:54:24,1552,757.39
2880,2022-09-17,22:42:26,2187,2717.93
2881,2021-11-29,23:03:26,1721,1951.13
2882,2021-11-28,02:36:03,2888,4377.16
2883,2020-10-17,04:41:33,3713,4487.66
2884,2020-08-30,16:55:43,2623,1033.92
2885,2022-11-11,00:43:15,2284,3517.33
2886,2023-02-02,22:53:52,2365,3979.9
2887,2021-07-03,02:38:38,3506,4441.37
2888,2021-02-23,08:46:30,1878,2133.12
2889,2022-12-20,17:33:43,609,2606.96
2890,2023-09-19,22:09:32,1866,4117.29
2891,2022-05-31,01:37:04,2894,653.98
2892,2022-04-24,01:20:51,3708,2689.44
2893,2022-01-19,13:13:00,3509,4739.01
2894,2021-08-19,21:43:42,253,2500.01
2895,2020-07-22,14:11:35,519,2574.51
2896,2021-10-20,12:06:51,3241,2720.57
2897,2020-10-25,09:12:25,3587,2901.02
2898,2022-11-28,09:24:30,3626,742.81
2899,2022-12-10,13:02:11,823,1808.46
2900,2022-04-09,17:55:37,2210,2014.13
2901,2023-07-22,09:13:18,2127,1931.41
2902,2022-06-14,19:29:27,565,4521.35
2903,2021-10-20,03:53:01,2048,805.05
2904,2021-05-20,18:59:15,1653,4404.27
2905,2020-12-16,04:17:18,754,467.72
2906,2020-04-04,01:02:04,3257,761.68
2907,2022-10-19,02:58:38,4426,719.44
2908,2020-01-16,01:05:39,928,1823.83
2909,2023-07-18,07:46:26,84,4598.28
2910,2023-08-22,00:35:06,777,2718.62
2911,2020-03-06,19:47:06,3240,971.97
2912,2022-04-12,07:36:02,1686,2201.43
2913,2020-04-19,04:32:52,3348,3435.56
2914,2023-03-11,06:00:46,2027,2135.38
2915,2020-10-22,10:06:37,2178,4163.04
2916,2023-05-10,02:34:51,740,4855.45
2917,2022-04-09,00:57:48,2736,4900.93
2918,2020-03-30,10:36:09,1485,2658.23
2919,2020-07-13,16:13:12,4486,1641.96
2920,2020-03-31,10:32:00,2955,3072.99
2921,2020-10-07,22:33:22,2279,3802.71
2922,2020-11-21,21:47:48,4992,608.04
2923,2023-04-17,02:11:15,499,532.09
2924,2022-04-05,22:57:27,3033,2975.4
2925,2021-04-17,13:44:33,850,1916.58
2926,2022-12-14,01:43:14,2477,4371.63
2927,2020-03-30,22:16:27,3210,4220.88
2928,2023-06-21,09:24:04,290,1190.93
2929,2020-10-16,22:38:09,4977,3361.22
2930,2023-01-29,10:42:22,1022,4367.43
2931,2021-02-10,14:29:57,1846,3042.67
2932,2023-05-31,17:31:55,4250,3836.86
2933,2022-09-30,00:20:02,4146,3165.35
2934,2020-06-19,09:51:27,4015,1692.14
2935,2020-10-28,15:38:19,4331,4050.41
2936,2023-03-31,10:20:04,2376,1698.64
2937,2022-05-17,03:37:43,1494,4719.77
2938,2023-04-09,08:42:00,4864,4141.5
2939,2023-08-28,17:16:47,587,1599.73
2940,2021-04-14,03:27:21,619,1665.58
2941,2021-08-28,03:36:06,3709,1817.44
2942,2022-12-31,07:32:57,2945,330.38
2943,2023-06-18,15:28:40,3342,756.24
2944,2022-01-11,20:44:47,4300,289.85
2945,2020-10-29,03:13:55,4950,256.15
2946,2023-02-12,10:24:34,1875,4951.89
2947,2021-03-05,21:18:41,733,3405.18
2948,2021-01-22,14:34:19,1363,1574.59
2949,2021-06-23,19:31:25,149,243.54
2950,2020-03-12,23:03:46,7,933.27
2951,2023-07-04,00:54:48,4522,3883.87
2952,2022-02-14,14:02:17,3721,4992.81
2953,2021-06-20,11:45:26,4832,4022.52
2954,2022-04-02,23:12:41,4403,3007.81
2955,2021-03-19,00:55:43,183,4768.7
2956,2021-05-07,17:04:53,1188,1548.6
2957,2021-12-22,17:45:24,4420,2891.22
2958,2020-11-16,20:12:01,3577,4543.06
2959,2020-06-01,15:12:26,1155,3365.99
2960,2021-06-05,11:02:36,3945,3582.74
2961,2022-07-17,13:07:39,3674,3088.14
2962,2021-01-11,02:11:38,4521,2505.03
2963,2020-01-09,11:30:32,720,2189.38
2964,2020-01-02,22:47:08,3081,1875.97
2965,2020-04-30,07:06:32,308,4686.18
2966,2022-04-26,02:38:18,3389,3612.58
2967,2022-07-25,13:47:23,56,1207.6
2968,2023-02-06,15:53:21,2401,3160.68
2969,2023-07-08,11:51:32,2151,3438.05
2970,2022-09-22,11:29:26,3259,1974.73
2971,2020-01-03,05:12:40,795,3815.75
2972,2020-12-12,11:56:57,1874,3736.56
2973,2022-10-30,10:04:53,1030,787.47
2974,2022-07-24,06:50:20,630,639.39
2975,2021-03-16,17:10:14,4926,110.76
2976,2020-06-02,02:18:32,3331,1915.55
2977,2022-01-31,08:14:50,2788,1555.03
2978,2021-10-22,07:54:20,3835,2914.43
2979,2020-04-17,08:57:12,1128,3389.32
2980,2023-07-12,07:03:45,3521,1073.66
2981,2023-07-13,11:15:50,969,1444.07
2982,2021-08-04,14:25:08,2561,3959.41
2983,2020-09-20,02:40:47,1900,2938.93
2984,2020-04-11,03:16:14,2184,3099.89
2985,2023-03-26,10:28:12,2050,1132.44
2986,2020-07-23,13:19:35,4533,4749.2
2987,2023-01-26,08:57:08,3911,528.72
2988,2023-03-24,18:16:21,580,4046.24
2989,2023-05-13,10:55:54,4718,395.47
2990,2022-04-27,00:47:08,1761,3189.25
2991,2021-02-11,22:56:33,1652,3732.72
2992,2020-07-02,03:16:57,4721,4443.15
2993,2020-02-02,19:12:11,940,1358.78
2994,2021-12-21,07:31:12,957,514.76
2995,2020-12-17,19:13:32,1776,2668.94
2996,2020-10-04,05:28:21,4956,1135.82
2997,2022-01-17,12:09:35,229,776.55
2998,2022-12-28,12:01:11,1942,1340.99
2999,2020-10-23,03:44:32,4619,1754.36
3000,2021-04-08,05:42:30,2940,2031.94
3001,2021-10-25,09:06:50,228,4914.29
3002,2023-04-17,14:59:32,3126,3572.06
3003,2023-03-27,02:56:08,758,2921.84
3004,2023-02-11,20:00:43,828,1046.94
3005,2023-01-12,21:52:05,3741,3326.0
3006,2022-07-19,03:05:39,2514,1298.1
3007,2023-07-01,20:34:31,3213,1020.35
3008,2022-01-20,08:57:22,3351,4645.55
3009,2022-10-10,23:12:26,3332,382.4
3010,2023-07-13,09:33:03,3411,3262.13
3011,2021-05-25,02:12:48,2198,4974.49
3012,2022-01-12,11:05:55,3336,4624.25
3013,2020-02-12,09:04:33,1806,1771.66
3014,2021-06-05,19:03:58,966,3721.87
3015,2020-07-05,00:52:43,4691,3568.17
3016,2022-10-10,06:18:42,3521,4624.11
3017,2022-06-07,16:40:58,3865,1853.49
3018,2022-10-17,08:15:48,4302,2524.53
3019,2020-06-16,05:46:42,360,1162.27
3020,2020-09-30,14:00:46,432,731.58
3021,2020-04-06,18:00:20,123,2762.14
3022,2021-05-17,22:59:56,1210,4615.14
3023,2020-09-21,19:12:45,3860,723.79
3024,2020-12-30,15:22:45,3144,2803.95
3025,2022-04-01,18:39:48,4909,2262.67
3026,2020-01-03,06:55:34,767,4345.83
3027,2021-06-15,10:24:35,3793,319.8
3028,2022-07-01,05:46:53,1399,3333.53
3029,2021-05-18,23:22:37,4344,669.12
3030,2022-11-13,04:20:49,3860,1634.88
3031,2022-04-08,08:26:05,4038,654.92
3032,2020-11-24,17:34:27,2894,103.66
3033,2022-08-16,21:15:44,2859,3442.06
3034,2020-02-07,03:32:12,4465,518.45
3035,2022-10-25,21:58:24,3961,668.02
3036,2020-02-06,01:26:06,4819,1305.51
3037,2023-04-29,07:45:45,961,4084.72
3038,2023-09-08,01:26:18,86,911.02
3039,2020-10-06,13:57:30,176,2727.31
3040,2023-09-23,02:23:41,4283,3507.06
3041,2020-01-08,19:34:53,4038,2829.26
3042,2021-12-09,16:48:10,1819,4802.17
3043,2021-08-22,12:58:17,2429,1186.4
3044,2021-10-28,05:15:04,2261,2706.11
3045,2021-11-28,16:44:40,354,4709.48
3046,2020-09-01,11:12:26,3332,2896.04
3047,2021-05-07,23:27:17,2690,1700.4
3048,2021-12-10,17:11:09,1248,4221.23
3049,2020-05-17,12:40:48,2846,50.08
3050,2021-08-22,09:25:13,4056,599.88
3051,2022-11-04,03:08:54,819,4511.1
3052,2020-01-09,04:54:14,2047,2562.78
3053,2022-10-24,11:37:02,1143,2239.23
3054,2021-04-06,06:20:15,1936,2404.99
3055,2020-05-04,14:23:13,4053,3096.13
3056,2020-07-08,08:55:17,1658,2431.14
3057,2021-12-26,21:22:24,746,3967.08
3058,2021-07-21,10:53:18,2846,377.49
3059,2021-03-15,19:47:46,45,2055.93
3060,2021-12-15,10:49:51,4610,2906.31
3061,2023-06-14,16:46:18,3088,323.93
3062,2021-08-18,17:25:55,2821,1765.12
3063,2020-06-02,13:35:27,3437,4663.43
3064,2022-09-06,10:53:11,3258,1029.73
3065,2021-09-22,07:21:06,2435,3823.61
3066,2022-05-20,12:13:34,2141,4589.29
3067,2023-07-11,22:20:09,4873,4904.62
3068,2022-04-21,14:47:54,2007,1591.61
3069,2021-04-01,06:01:14,3232,3063.49
3070,2022-05-01,10:45:02,1240,956.14
3071,2023-04-03,10:09:40,1238,1372.07
3072,2023-02-20,23:25:20,4910,3113.72
3073,2023-01-29,23:37:27,4526,2967.83
3074,2021-05-01,02:32:37,5,511.37
3075,2020-06-07,13:14:59,931,1068.96
3076,2020-06-06,03:05:13,3750,4683.78
3077,2021-09-30,14:13:38,1792,1138.1
3078,2021-04-03,03:59:08,375,2330.78
3079,2023-03-02,03:40:06,548,1159.98
3080,2022-04-19,13:53:05,985,4315.69
3081,2020-05-04,03:14:48,1347,4297.84
3082,2022-08-10,23:34:01,4177,1453.86
3083,2022-04-05,14:50:28,2849,2849.33
3084,2020-02-15,19:57:46,3744,4870.14
3085,2021-05-28,18:13:51,1289,652.96
3086,2023-09-06,06:42:04,4385,3675.5
3087,2022-11-26,14:05:54,2575,1640.77
3088,2023-04-16,10:10:53,1095,1644.37
3089,2020-03-06,20:40:28,2157,2650.15
3090,2021-03-28,16:28:35,274,3263.37
3091,2020-05-16,10:48:24,4018,3185.98
3092,2020-11-24,17:15:57,9,2648.28
3093,2022-02-16,15:19:24,2184,1830.35
3094,2021-09-15,14:15:11,4713,3299.11
3095,2022-11-27,08:10:53,487,857.98
3096,2021-11-19,18:49:22,2778,3166.03
3097,2020-11-17,00:18:59,868,4715.1
3098,2023-07-29,12:28:49,1925,4526.42
3099,2020-07-07,17:13:47,1292,3443.64
3100,2023-05-29,04:05:19,1807,2968.2
3101,2023-02-06,09:32:43,305,2304.25
3102,2021-03-17,03:44:13,2370,4781.15
3103,2023-06-01,06:58:59,762,4247.81
3104,2023-01-30,09:07:52,1092,1343.21
3105,2022-10-28,23:14:50,4785,782.08
3106,2023-09-04,02:05:29,1166,3283.28
3107,2021-11-15,13:16:16,2103,316.53
3108,2023-07-08,00:45:33,1678,2296.93
3109,2021-03-09,02:57:42,4143,2093.68
3110,2021-08-30,10:46:28,3055,4209.24
3111,2020-07-09,19:43:17,2203,4962.92
3112,2021-06-15,02:50:37,1891,3171.37
3113,2023-02-01,21:19:52,3794,3856.91
3114,2020-03-15,15:59:07,4780,255.08
3115,2022-03-31,09:44:46,259,4682.83
3116,2021-11-05,10:36:19,1529,2837.12
