inventory_id,product_id,quantity_available,last_update_date
1390,3514,53,2023-09-16 12:43:23
1391,1110,30,2023-05-10 06:54:29
1392,3002,15,2023-08-20 21:43:17
1393,2001,52,2022-11-20 04:53:41
1394,1162,95,2022-11-21 13:14:04
1395,1667,64,2023-02-06 06:46:32
1396,1470,27,2023-08-27 12:28:38
1397,3802,71,2023-03-23 07:03:35
1398,639,9,2023-09-07 03:22:36
1399,2559,68,2022-11-22 06:42:58
1400,1758,57,2023-01-26 01:22:50
1401,658,19,2022-11-10 20:13:32
1402,3293,99,2023-01-21 05:23:15
1403,305,59,2023-01-15 17:04:19
1404,2919,100,2023-03-31 04:00:08
1405,4890,26,2023-08-06 04:08:51
1406,93,85,2022-10-03 18:28:44
1407,1680,50,2023-07-04 15:39:07
1408,4283,7,2023-08-23 04:48:54
1409,2086,89,2022-12-19 06:59:57
1410,4815,86,2023-04-03 08:20:33
1411,3003,41,2022-10-01 06:03:13
1412,64,18,2022-10-26 08:12:14
1413,4148,97,2022-11-14 23:02:35
1414,3062,9,2023-07-16 15:31:06
1415,703,83,2023-06-22 01:18:07
1416,910,82,2023-01-10 02:02:27
1417,4811,51,2023-01-21 03:00:47
1418,1926,12,2022-11-08 11:16:07
1419,3071,40,2022-12-03 11:11:31
1420,278,7,2023-05-07 10:28:05
1421,2658,63,2023-08-26 06:30:52
1422,4020,63,2022-10-11 08:24:51
1423,4205,54,2022-12-29 03:39:29
1424,524,1,2023-02-16 16:39:05
1425,1602,33,2023-04-13 17:59:31
1426,4689,28,2022-10-20 14:27:40
1427,3857,55,2023-06-24 03:25:42
1428,2135,12,2022-11-09 09:14:37
1429,3749,45,2022-12-16 14:10:14
1430,255,86,2022-10-14 05:58:12
1431,1358,37,2023-04-12 22:07:30
1432,3225,15,2023-04-28 00:24:51
1433,2307,50,2022-10-28 18:19:41
1434,4652,66,2022-12-12 03:34:54
1435,2848,33,2023-05-23 14:23:19
1436,2189,84,2023-02-13 06:42:40
1437,2445,64,2023-04-29 06:08:12
1438,3524,38,2023-09-05 21:00:59
1439,151,23,2023-06-19 04:30:17
1440,4065,8,2023-05-27 10:34:40
1441,4217,25,2023-04-16 15:19:26
1442,1818,64,2023-08-23 09:47:12
1443,1372,60,2023-04-14 18:24:46
1444,2964,29,2023-03-26 19:58:26
1445,1828,16,2023-05-18 20:17:38
1446,4513,60,2023-05-16 20:42:53
1447,2170,86,2023-06-10 06:35:08
1448,2982,34,2023-05-21 05:22:53
1449,4093,37,2023-07-20 06:01:27
1450,4035,26,2022-10-02 20:19:17
1451,4303,76,2023-08-30 02:37:23
1452,3572,24,2023-03-12 19:08:50
1453,1437,98,2022-10-06 05:40:05
1454,894,2,2023-07-30 22:56:27
1455,1513,95,2023-01-10 12:03:51
1456,1242,26,2023-01-18 21:40:36
1457,677,92,2023-07-06 00:11:01
1458,3376,91,2023-01-29 22:29:29
1459,469,16,2023-07-30 06:25:08
1460,1856,67,2023-04-28 13:02:45
1461,967,85,2023-06-10 12:35:00
1462,4616,71,2023-05-08 22:46:07
1463,3678,23,2023-05-07 07:04:59
1464,788,73,2023-09-16 01:07:13
1465,4431,70,2023-04-10 02:23:42
1466,1380,25,2023-02-02 13:52:00
1467,4241,53,2023-02-17 06:08:24
1468,1807,30,2023-01-03 05:55:54
1469,3457,7,2023-05-02 17:03:41
1470,4873,34,2023-02-01 17:27:32
1471,76,78,2023-02-27 16:56:23
1472,1763,94,2022-11-14 01:01:44
1473,4681,11,2023-05-10 08:00:45
1474,3261,62,2023-07-17 10:08:15
1475,2732,71,2023-07-24 12:13:15
1476,453,23,2023-01-28 13:43:47
1477,1489,37,2022-10-26 08:56:07
1478,4473,98,2023-03-04 15:49:23
1479,3270,18,2023-02-14 03:10:53
1480,4639,97,2023-05-22 03:25:51
1481,2650,10,2023-04-06 14:04:35
1482,438,98,2023-04-05 23:03:24
1483,3116,34,2023-02-05 13:22:47
1484,3730,30,2023-04-01 22:42:16
1485,2738,12,2023-01-08 00:40:00
1486,2352,28,2022-12-16 00:18:10
1487,2748,40,2023-05-19 23:54:27
1488,2339,56,2023-03-15 15:53:18
1489,24,54,2023-04-09 13:07:47
1490,354,15,2023-06-23 17:37:38
1491,2799,73,2023-08-06 12:40:44
1492,2380,92,2023-03-10 20:11:02
1493,2556,66,2023-09-18 20:16:18
1494,861,57,2023-08-04 10:00:56
1495,554,91,2023-03-22 20:55:10
1496,3190,95,2022-12-01 01:53:28
1497,4961,77,2022-11-09 21:19:17
1498,3125,22,2023-06-15 07:38:56
1499,2675,19,2022-11-18 06:16:20
1500,2321,64,2023-06-16 10:45:33
1501,3199,30,2023-03-19 09:57:10
1502,3388,69,2023-03-21 13:36:55
1503,3286,63,2023-02-04 07:30:57
1504,1063,78,2023-09-08 11:49:28
1505,4878,86,2022-10-23 02:09:09
1506,3956,37,2022-10-05 04:30:46
1507,4790,8,2023-09-05 13:32:59
1508,2769,36,2023-03-24 00:41:48
1509,466,22,2023-05-25 22:13:59
1510,2245,7,2023-05-28 11:39:12
1511,1509,95,2023-06-10 22:55:51
1512,1375,72,2023-08-04 22:39:04
1513,770,77,2023-08-11 00:10:56
1514,3458,83,2023-03-28 09:10:01
1515,666,100,2023-07-30 03:54:39
1516,1992,74,2023-08-07 17:20:39
1517,3915,59,2023-02-02 08:48:51
1518,2271,82,2023-09-21 10:58:00
1519,3173,30,2023-08-04 02:57:29
1520,3324,16,2023-08-19 15:53:41
1521,4477,19,2022-12-15 17:17:09
1522,4369,7,2023-04-05 13:42:12
1523,4263,86,2023-06-06 17:14:57
1524,2408,37,2022-12-31 01:31:12
1525,246,40,2023-06-24 12:17:12
1526,2641,92,2023-06-07 19:00:25
1527,968,66,2023-09-08 05:43:18
1528,2861,30,2023-09-27 06:29:39
1529,2929,45,2023-09-09 00:54:20
1530,4855,39,2023-07-11 07:31:01
1531,1456,45,2023-03-02 05:21:05
1532,1615,17,2023-04-23 20:44:10
1533,1579,21,2023-04-27 09:19:22
1534,469,51,2022-10-29 22:26:33
1535,3973,48,2023-01-07 09:26:41
1536,4966,12,2023-07-09 12:48:44
1537,4758,68,2022-10-04 19:25:49
1538,1031,24,2023-05-09 01:01:01
1539,1445,36,2022-12-18 08:10:25
1540,480,92,2023-04-29 12:52:15
1541,4040,88,2023-06-11 05:04:41
1542,2486,66,2023-07-16 05:37:12
1543,536,76,2023-08-06 13:48:47
1544,4503,86,2023-05-28 02:13:20
1545,3302,48,2023-03-09 07:32:05
1546,4953,63,2023-09-24 02:56:26
1547,4952,62,2022-12-23 17:01:01
1548,506,55,2023-08-05 12:36:10
1549,4569,16,2022-11-11 18:55:36
1550,783,62,2023-02-06 02:00:58
1551,1889,35,2023-06-02 19:40:19
1552,4458,12,2022-10-23 13:46:41
1553,690,78,2023-07-11 11:09:17
1554,1719,21,2022-12-26 05:50:58
1555,3872,91,2023-03-26 23:11:01
1556,1818,85,2023-03-19 23:22:08
1557,3833,34,2023-07-03 11:14:32
1558,3394,67,2023-06-09 23:38:55
1559,2085,72,2023-02-05 04:54:46
1560,4798,2,2022-12-26 23:48:56
1561,4107,12,2023-04-06 18:19:12
1562,2432,35,2023-06-02 22:58:40
1563,4751,73,2023-05-29 23:24:17
1564,1334,75,2023-03-07 17:08:53
1565,1136,27,2023-08-25 12:10:54
1566,1129,21,2023-07-30 08:11:03
1567,3557,81,2023-01-17 18:27:09
1568,3910,1,2023-03-24 02:22:38
1569,4990,100,2023-02-11 00:50:45
1570,4011,34,2023-05-02 12:45:08
1571,2047,32,2023-05-18 13:06:57
1572,700,68,2023-06-22 23:10:50
1573,1728,41,2023-04-02 04:01:23
1574,3449,63,2023-03-17 19:56:44
1575,882,36,2023-01-30 06:43:51
1576,4297,25,2023-07-11 03:16:14
1577,3973,9,2022-11-30 02:14:27
1578,2082,28,2022-11-28 23:15:31
1579,657,25,2023-05-15 06:45:34
1580,1210,14,2023-03-07 07:29:28
1581,307,38,2023-06-04 03:25:20
1582,1379,72,2023-08-22 11:27:44
1583,978,82,2023-03-22 13:59:06
1584,215,38,2023-09-10 20:32:13
1585,405,16,2023-09-24 14:41:08
1586,3029,29,2022-11-15 07:18:42
1587,3771,69,2022-11-20 09:34:41
1588,813,20,2023-04-08 13:32:13
1589,3445,48,2022-10-20 08:04:29
1590,722,13,2023-09-26 20:33:32
1591,4830,33,2023-04-01 02:47:16
1592,1360,62,2022-12-22 15:22:03
1593,3846,68,2023-03-11 15:47:47
1594,3801,56,2023-01-08 01:27:49
1595,4819,71,2022-10-24 04:26:12
1596,4790,74,2022-11-02 15:49:35
1597,4865,41,2023-04-06 01:18:26
1598,4828,55,2023-02-14 15:53:33
1599,575,72,2022-10-23 07:14:20
1600,3259,90,2023-09-01 10:35:22
1601,4629,17,2022-11-03 04:17:27
1602,3228,64,2023-08-26 00:57:01
1603,4590,13,2023-08-07 11:06:55
1604,4945,45,2023-01-14 05:55:10
1605,2227,91,2022-10-28 10:25:47
1606,735,90,2023-08-07 19:45:13
1607,3515,70,2023-08-08 20:34:24
1608,3778,36,2022-10-15 07:58:22
1609,1453,67,2023-05-03 11:05:56
1610,1931,63,2022-11-08 15:37:49
1611,2753,86,2023-05-04 13:06:30
1612,2323,51,2023-02-11 00:36:45
1613,4837,66,2023-02-13 18:22:10
1614,1121,10,2023-06-10 22:48:12
1615,2222,3,2023-08-14 17:04:10
1616,1840,80,2023-05-31 12:07:30
1617,1544,31,2022-12-29 02:28:20
1618,2759,89,2022-10-19 08:00:53
1619,2745,82,2022-12-26 07:36:36
1620,812,20,2023-07-19 06:37:42
1621,2139,74,2023-07-08 01:17:05
1622,4107,87,2023-08-15 15:25:18
1623,1074,26,2023-07-22 14:00:25
1624,2195,21,2022-12-03 01:10:34
1625,2788,95,2023-01-01 15:38:54
1626,2168,81,2023-07-03 13:16:44
1627,467,81,2023-07-28 11:43:11
1628,2869,63,2023-05-10 09:56:16
1629,4833,47,2022-11-30 00:22:35
1630,4767,47,2022-12-17 18:45:48
1631,2433,53,2023-03-03 22:29:45
1632,254,91,2022-11-17 00:22:53
1633,2851,71,2022-12-02 08:03:29
1634,389,28,2023-07-08 04:56:21
1635,373,94,2023-08-13 23:24:21
1636,3018,3,2023-01-14 02:17:27
1637,941,60,2023-04-07 14:56:33
1638,4277,1,2023-08-30 17:23:44
1639,4152,89,2022-10-12 07:45:15
1640,608,94,2023-08-10 02:41:27
1641,2719,12,2023-08-11 15:04:35
1642,94,100,2022-12-23 05:08:19
1643,1694,38,2023-02-03 05:12:27
1644,3324,81,2022-10-31 07:01:38
1645,1018,92,2023-09-02 10:02:06
1646,3570,100,2023-07-15 08:04:10
1647,3893,23,2022-10-18 00:06:25
1648,2361,47,2023-03-18 13:57:53
1649,4156,99,2023-05-27 17:26:04
1650,2423,17,2023-01-26 15:52:01
1651,1436,86,2023-02-20 20:22:05
1652,2477,65,2023-08-25 17:05:35
1653,2810,54,2023-02-04 21:37:09
1654,700,28,2022-10-27 05:50:08
1655,1567,5,2022-11-06 08:43:18
1656,2974,88,2023-01-28 15:19:10
1657,2983,60,2023-05-20 00:56:21
1658,1929,55,2022-12-26 02:59:56
1659,568,96,2022-12-01 03:32:13
1660,3049,70,2022-10-14 10:39:11
1661,2417,86,2022-12-03 00:29:36
1662,520,72,2023-04-09 04:58:05
1663,4620,71,2023-02-23 21:12:02
1664,2945,89,2023-03-13 09:47:58
1665,1822,24,2023-08-21 09:53:41
1666,511,19,2023-07-05 00:27:26
1667,3566,34,2023-08-25 21:46:44
1668,1798,33,2022-12-04 22:49:11
1669,716,88,2022-12-31 08:03:54
1670,1833,1,2022-12-20 03:29:43
1671,2452,49,2022-12-23 16:30:57
1672,4435,28,2023-09-26 00:23:04
1673,3661,63,2023-02-08 23:26:24
1674,3477,54,2023-07-08 00:31:31
1675,4577,24,2023-03-18 04:55:50
1676,679,9,2023-08-28 18:43:21
1677,2154,46,2023-01-17 11:55:51
1678,1399,32,2023-08-24 00:03:49
1679,2412,84,2023-05-26 12:15:14
1680,1744,17,2023-03-21 14:23:46
1681,1292,39,2023-03-27 05:48:55
1682,1974,57,2023-09-17 01:42:37
1683,2751,93,2022-10-17 05:17:45
1684,3228,63,2022-10-20 04:51:47
1685,3798,22,2023-07-12 14:00:49
1686,2909,37,2023-04-21 18:23:16
1687,403,89,2023-05-31 21:44:26
1688,1068,28,2022-12-04 01:31:11
1689,2440,48,2022-11-28 16:11:07
1690,2430,96,2023-04-21 01:13:09
1691,402,54,2023-09-20 21:44:33
1692,4173,63,2022-11-01 01:38:55
1693,4413,60,2022-10-16 07:54:18
1694,1274,87,2023-08-20 17:45:18
1695,3065,13,2023-09-05 10:21:48
1696,3627,29,2022-09-30 16:42:53
1697,1872,67,2023-03-04 20:17:01
1698,168,19,2023-02-25 15:42:20
1699,2200,53,2022-12-02 14:59:49
1700,4304,6,2023-03-06 23:25:19
1701,2084,82,2022-11-25 03:13:13
1702,3926,71,2023-01-17 17:16:52
1703,336,21,2023-01-05 10:39:20
1704,111,46,2023-01-09 01:29:15
1705,294,95,2023-05-26 00:50:42
1706,1160,7,2022-11-11 09:30:49
1707,3604,19,2023-02-22 11:31:55
1708,987,59,2023-05-02 21:04:32
1709,4214,19,2023-08-18 13:42:48
1710,2825,78,2023-01-17 23:26:54
1711,2345,63,2023-09-01 18:09:31
1712,1497,1,2023-03-17 05:58:37
1713,181,74,2022-10-06 17:49:15
1714,3344,67,2023-03-28 13:22:37
1715,3567,24,2022-10-29 04:48:18
1716,3144,87,2022-11-09 02:00:13
1717,900,69,2022-11-06 16:24:36
1718,1676,52,2023-05-15 10:14:39
1719,4181,89,2022-12-04 03:27:49
1720,644,99,2022-12-31 12:23:46
1721,641,15,2023-09-08 06:27:55
1722,1663,39,2023-06-17 20:00:48
1723,2053,9,2023-09-13 23:12:24
1724,935,29,2023-03-28 23:53:49
1725,4170,64,2022-12-03 05:52:57
1726,1697,83,2023-07-10 19:18:25
1727,4891,23,2022-11-03 17:48:11
1728,279,25,2022-10-11 07:08:25
1729,3238,13,2023-08-07 15:15:03
1730,2939,76,2023-07-28 22:02:34
1731,3093,33,2023-05-15 04:05:55
1732,2648,61,2023-04-27 23:22:46
1733,2086,64,2023-05-30 15:38:57
1734,4493,43,2022-10-02 22:22:58
1735,2768,28,2022-11-23 18:40:43
1736,1412,83,2022-10-25 13:37:02
1737,4537,3,2023-04-13 19:23:24
1738,1014,50,2023-06-07 12:21:22
1739,2395,7,2023-05-31 23:32:39
1740,819,91,2022-11-13 20:02:49
1741,1674,88,2023-06-18 22:10:28
1742,2348,29,2023-07-18 12:18:04
1743,1011,60,2023-07-23 06:28:00
1744,2025,94,2023-04-26 15:25:40
1745,1312,51,2023-04-28 06:42:52
1746,2327,7,2022-12-01 16:57:50
1747,2281,78,2023-07-13 20:30:45
1748,2909,20,2023-03-18 10:53:43
1749,342,10,2023-04-15 22:42:55
1750,4281,56,2023-04-07 02:07:04
1751,1736,87,2022-12-08 05:39:37
1752,4730,15,2023-03-13 22:51:30
1753,281,60,2023-08-19 13:14:08
1754,1066,59,2023-06-02 02:46:42
1755,863,43,2023-07-13 03:21:42
1756,1538,95,2023-04-07 15:16:21
1757,4923,85,2022-12-30 04:51:26
1758,1754,12,2023-02-23 22:25:02
1759,4645,11,2023-05-20 09:51:56
1760,3042,66,2023-09-11 12:48:36
1761,4878,1,2022-12-10 01:25:10
1762,4561,45,2023-01-25 22:23:02
1763,290,70,2022-10-11 00:23:20
1764,4877,75,2023-01-13 20:45:05
1765,3513,98,2023-04-09 22:42:45
1766,2970,74,2023-02-17 22:41:42
1767,3109,68,2023-09-01 14:01:00
1768,3324,16,2022-12-25 14:08:22
1769,489,68,2023-04-15 22:12:20
1770,2939,76,2023-06-08 13:36:13
1771,3924,45,2023-02-22 02:29:20
1772,1252,52,2022-12-01 09:26:14
1773,1152,13,2023-01-25 09:26:46
1774,3269,64,2023-01-30 05:33:00
1775,1670,28,2022-10-23 22:59:48
1776,2390,92,2023-07-19 00:32:56
1777,4730,16,2023-02-22 23:38:10
1778,834,2,2022-12-01 22:04:45
1779,2978,92,2022-11-21 02:34:16
1780,759,57,2023-01-27 08:29:15
1781,446,87,2023-08-23 20:12:42
1782,3567,8,2023-06-16 22:52:15
1783,2510,25,2023-09-21 07:15:19
1784,2132,49,2023-08-25 14:06:54
1785,4543,55,2023-03-29 02:42:54
1786,103,37,2023-05-08 03:07:28
1787,3938,76,2023-03-18 22:32:22
1788,2272,44,2023-07-31 02:12:54
1789,2360,79,2023-03-13 10:02:05
1790,4898,60,2023-07-25 03:13:14
1791,2961,76,2022-11-17 10:44:57
1792,4808,20,2023-06-22 14:49:16
1793,1943,82,2023-02-28 14:40:35
1794,3004,32,2022-12-07 17:59:06
1795,2674,17,2023-05-14 07:47:31
1796,843,46,2023-04-23 14:26:20
1797,1459,60,2023-04-18 12:24:36
1798,4192,77,2023-08-28 14:19:38
1799,3339,9,2023-07-05 05:54:20
1800,4716,3,2022-11-25 13:08:00
1801,551,98,2023-07-11 12:03:06
1802,2823,66,2023-02-13 21:20:08
1803,1922,73,2023-02-08 05:20:09
1804,3634,11,2023-04-19 14:25:08
1805,3159,82,2022-11-27 04:14:13
1806,3947,21,2023-05-01 00:51:47
1807,3062,59,2022-12-01 08:40:36
1808,1239,88,2023-07-15 15:25:50
1809,1117,50,2023-08-03 04:09:15
1810,4679,89,2023-07-24 14:02:37
1811,2102,79,2023-06-08 00:41:35
1812,968,58,2023-04-06 04:53:28
1813,392,57,2023-02-05 14:32:10
1814,791,29,2023-08-17 01:51:58
1815,2135,28,2023-03-12 03:20:42
1816,1674,84,2023-07-29 06:16:58
1817,1626,39,2022-09-28 22:44:51
1818,3039,94,2023-02-22 11:16:41
1819,3441,63,2022-11-19 01:05:46
1820,3535,2,2023-08-05 09:28:53
1821,2019,33,2022-11-28 06:22:30
1822,4898,67,2022-09-27 12:34:08
1823,1413,4,2023-05-05 18:45:56
1824,686,99,2023-01-23 17:53:38
1825,3186,79,2022-10-10 15:01:49
1826,4467,44,2023-08-13 18:21:44
1827,3619,46,2023-07-16 02:37:11
1828,1857,1,2023-05-20 14:39:20
1829,4811,51,2023-05-01 11:22:26
1830,3935,42,2022-11-12 19:26:54
1831,2209,77,2022-11-27 19:54:49
1832,1196,40,2022-12-05 13:41:31
1833,2913,78,2023-04-26 19:35:54
1834,4669,73,2023-02-10 22:15:11
1835,3622,31,2023-05-11 00:40:00
1836,579,25,2023-02-18 04:49:37
1837,4190,21,2023-03-29 18:58:03
1838,3057,12,2022-12-11 16:40:38
1839,4399,36,2023-01-09 07:46:31
1840,4965,39,2023-02-14 02:41:09
1841,1755,24,2023-01-26 08:17:19
1842,1445,40,2023-09-24 18:50:44
1843,973,1,2023-07-29 13:39:40
1844,1921,73,2023-06-14 07:13:47
1845,1971,4,2023-06-14 17:04:06
1846,3700,33,2023-09-09 16:32:41
1847,1590,82,2023-04-19 06:05:26
1848,4082,68,2023-04-21 05:34:12
1849,488,12,2022-10-18 02:37:27
1850,3757,62,2022-12-13 07:27:24
1851,2393,80,2023-01-21 09:06:55
1852,2017,61,2023-05-16 09:08:51
1853,1416,89,2022-10-13 20:46:52
1854,4163,21,2023-03-23 16:52:29
1855,231,57,2023-07-14 07:15:05
1856,2305,80,2023-09-07 15:51:38
1857,2112,88,2022-10-21 10:33:34
1858,2470,54,2023-09-26 12:28:39
1859,4690,85,2023-08-04 21:13:34
1860,181,53,2023-03-26 07:11:47
1861,4965,73,2023-09-17 19:05:53
1862,4776,66,2023-01-26 12:41:05
1863,4625,46,2023-08-10 07:33:24
1864,3079,51,2022-12-23 09:20:10
1865,2078,81,2022-11-25 03:32:44
1866,2552,37,2022-10-01 14:52:20
1867,2264,32,2023-08-19 16:45:59
1868,2936,7,2023-02-19 11:30:07
1869,4450,15,2023-01-14 17:33:31
1870,4487,52,2023-08-29 18:45:06
1871,1477,9,2022-10-09 19:12:41
1872,3650,45,2023-01-03 19:44:23
1873,2109,6,2023-04-27 04:37:36
1874,3192,88,2022-11-10 19:34:08
1875,1551,42,2023-06-17 11:34:56
1876,538,52,2022-11-09 16:44:06
1877,1573,35,2022-11-12 02:45:30
1878,2123,63,2022-11-30 21:54:05
1879,950,88,2023-01-07 12:53:52
1880,1261,75,2023-04-02 13:32:54
1881,577,47,2022-11-07 03:43:09
1882,2274,27,2023-05-13 23:34:05
1883,443,1,2023-09-21 09:37:23
1884,2189,48,2022-10-01 18:31:44
1885,759,2,2022-09-30 06:11:40
1886,2141,30,2022-11-30 21:16:10
1887,1935,64,2023-02-25 21:29:50
1888,31,34,2023-01-13 10:06:07
1889,165,31,2022-11-13 07:09:25
1890,41,1,2023-05-11 14:56:00
1891,1614,96,2023-08-17 12:09:16
1892,2225,7,2023-09-09 21:29:36
1893,100,36,2023-03-24 08:30:30
1894,3359,45,2023-09-12 16:49:16
1895,243,51,2023-06-10 21:35:53
1896,2724,60,2022-11-15 18:49:14
1897,203,35,2022-10-03 00:14:40
1898,598,63,2023-02-13 21:36:51
1899,4095,38,2023-05-20 18:35:16
1900,4335,9,2023-02-27 09:51:47
1901,4974,86,2023-05-14 11:41:18
1902,916,94,2022-12-14 08:48:01
1903,4967,39,2023-08-11 16:56:57
1904,4398,21,2022-12-20 04:10:34
1905,2,51,2023-09-14 22:45:50
1906,4839,40,2023-03-11 11:11:00
1907,3167,27,2023-07-15 09:20:17
1908,4652,85,2023-04-15 02:35:02
1909,683,96,2023-08-16 16:54:43
1910,4712,42,2022-11-14 12:21:25
1911,2669,95,2023-02-01 13:29:30
1912,3554,4,2022-12-30 22:28:00
1913,1901,47,2022-10-22 14:08:16
1914,3405,52,2023-02-27 05:09:29
1915,2546,28,2022-10-02 19:18:23
1916,3022,7,2022-10-01 23:23:29
1917,2971,75,2023-08-10 04:20:13
1918,3151,79,2023-04-14 23:11:29
1919,2708,70,2023-06-30 08:42:30
1920,4880,97,2023-08-23 00:30:50
1921,2768,52,2023-07-05 19:15:43
1922,2065,25,2023-06-06 21:16:22
1923,2336,8,2023-01-24 04:47:00
1924,4235,2,2023-07-08 18:04:58
1925,416,18,2023-03-11 14:43:18
1926,1800,44,2023-02-04 14:58:21
1927,2086,78,2022-10-01 09:35:59
1928,4177,51,2022-11-23 09:04:23
1929,4634,100,2023-02-21 06:36:59
1930,2420,93,2022-10-01 12:49:46
1931,3521,56,2023-09-11 05:47:47
1932,4127,50,2023-05-07 02:20:31
1933,4205,28,2022-10-26 21:39:47
1934,4711,45,2022-12-14 09:51:54
1935,3131,30,2023-06-20 21:36:03
1936,2710,32,2023-05-14 20:53:05
1937,1580,97,2022-11-26 17:44:42
1938,1976,62,2023-06-29 15:44:42
1939,1918,88,2022-12-12 12:03:40
1940,331,82,2023-05-24 22:29:02
1941,3879,26,2023-03-14 21:18:26
1942,4536,29,2023-06-13 20:54:44
1943,4692,15,2022-12-28 02:22:57
1944,4823,79,2023-02-08 10:30:22
1945,926,97,2023-05-31 16:05:34
1946,2865,6,2023-02-14 14:37:38
1947,1419,73,2023-03-31 18:46:29
1948,1192,38,2023-03-27 10:31:10
1949,1315,25,2023-01-25 03:41:50
1950,2138,3,2023-03-10 17:04:00
1951,4021,47,2023-02-05 05:30:31
1952,1246,49,2023-08-21 00:55:50
1953,2281,5,2023-08-24 13:23:24
1954,2387,31,2022-12-20 10:50:22
1955,2461,79,2023-07-15 22:49:49
1956,2569,97,2022-10-11 08:00:48
1957,4532,41,2023-09-27 11:31:17
1958,53,90,2023-07-22 06:07:19
1959,456,48,2023-06-07 02:20:50
1960,982,79,2023-07-17 11:56:18
1961,4990,28,2023-03-06 11:41:14
1962,2349,93,2022-10-07 18:38:15
1963,1547,81,2023-08-17 08:51:04
1964,2176,98,2023-07-18 08:57:59
1965,1112,25,2022-10-15 00:07:59
1966,2702,10,2023-03-05 22:28:20
1967,3454,82,2023-03-25 22:19:08
1968,1898,81,2023-08-17 23:59:24
1969,3907,11,2023-07-05 23:29:56
1970,4870,83,2023-05-25 18:59:17
1971,828,57,2023-08-14 20:23:23
1972,3170,60,2023-03-25 17:28:52
1973,2144,38,2023-01-23 11:42:34
1974,1107,70,2022-10-31 10:28:44
1975,3309,82,2023-02-07 08:44:06
1976,456,65,2023-08-02 22:55:54
1977,4204,79,2023-04-19 09:49:26
1978,3245,72,2023-07-20 06:07:11
1979,2888,43,2023-05-01 04:30:38
1980,4625,8,2023-02-10 09:54:43
1981,1854,45,2022-12-18 18:07:11
1982,2518,71,2022-11-10 12:09:28
1983,3873,27,2022-12-28 06:17:11
1984,4446,31,2023-09-03 11:46:25
1985,4918,62,2022-10-24 06:32:59
1986,2482,22,2023-01-26 16:23:08
1987,2034,100,2022-12-20 22:59:22
1988,2856,20,2022-10-12 21:50:39
1989,1089,51,2023-05-05 04:35:21
1990,3895,49,2023-07-03 04:53:47
1991,3451,4,2022-10-09 02:58:02
1992,1711,63,2023-01-11 02:18:26
1993,324,23,2022-11-17 06:38:07
1994,2910,54,2023-03-22 21:51:04
1995,3661,1,2022-11-23 21:03:47
1996,759,76,2023-02-06 03:55:28
1997,1927,49,2023-04-26 01:37:55
1998,1027,10,2023-03-17 21:43:02
1999,4449,76,2023-01-17 01:45:16
2000,1508,100,2022-11-28 19:01:06
2001,323,39,2023-07-05 15:11:05
2002,1334,65,2023-04-17 08:47:24
2003,4528,17,2023-07-25 19:07:34
2004,3644,64,2023-04-16 13:49:16
2005,1717,50,2023-07-01 10:35:53
2006,3469,82,2023-04-07 13:49:07
2007,1437,15,2023-03-20 18:04:27
2008,2371,45,2023-09-17 04:17:07
2009,2678,15,2022-10-18 15:48:52
2010,2796,98,2023-07-06 19:13:23
2011,907,25,2022-11-09 10:42:49
2012,1733,35,2022-11-20 17:30:33
2013,2534,16,2023-05-11 11:31:52
2014,1432,30,2023-05-28 04:45:27
2015,2848,56,2023-06-22 12:21:18
2016,3107,16,2023-05-26 11:10:51
2017,340,60,2023-05-18 19:56:50
2018,2833,30,2023-06-30 17:03:36
2019,1725,23,2023-05-26 04:52:31
2020,4803,14,2023-06-17 04:27:57
2021,3373,78,2023-06-21 12:35:03
2022,4029,9,2023-06-17 22:34:49
2023,3966,4,2023-06-20 21:06:55
2024,2853,63,2023-04-26 23:09:26
2025,4181,71,2023-01-20 09:14:11
2026,2236,55,2022-12-28 00:02:12
2027,283,43,2023-04-17 03:24:27
2028,1534,33,2023-09-17 00:22:46
2029,588,74,2022-12-17 00:07:33
2030,282,17,2023-03-05 00:27:21
2031,4058,79,2023-08-07 15:50:30
2032,1328,67,2023-03-25 10:43:16
2033,804,93,2022-12-30 00:22:45
2034,614,8,2023-09-10 10:26:16
2035,2535,72,2022-11-26 14:50:48
2036,3329,84,2023-09-09 16:51:09
2037,4678,76,2023-03-04 15:26:08
2038,1016,19,2023-02-16 10:59:59
2039,1351,16,2023-04-13 18:35:15
2040,2423,84,2023-09-15 08:49:20
2041,1586,20,2023-05-14 12:08:45
2042,3214,42,2023-04-27 15:12:42
2043,1472,78,2023-09-10 21:32:44
2044,4801,30,2023-08-03 12:30:11
2045,629,32,2023-04-05 02:55:34
2046,3218,10,2022-11-03 05:49:50
2047,1364,23,2022-10-20 07:15:49
2048,4664,8,2023-03-21 02:37:12
2049,2977,72,2022-10-12 11:20:43
2050,2509,75,2023-07-07 08:15:23
2051,1656,29,2023-08-06 09:54:53
2052,459,57,2023-07-20 13:52:57
2053,98,37,2023-03-29 05:51:56
2054,217,13,2023-03-30 13:18:10
2055,2149,16,2023-06-25 12:52:23
2056,2657,77,2022-10-10 04:13:21
2057,1658,60,2022-12-06 02:43:26
2058,440,83,2023-02-27 19:34:28
2059,4720,26,2023-08-13 05:00:37
2060,1639,30,2023-08-01 03:29:37
